measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Comoros,Both,All Ages,Cardiovascular diseases,Rate,2004,135.05140558000815,156.4369616835374,116.04692825973268
Deaths,Yemen,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,3.0380719830175282,7.858168343376002,0.8922674666917506
Deaths,Yemen,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,2.3958651417087884,5.7263359958228435,0.7104505639091375
Deaths,Yemen,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,2.7232420885167197,6.801837771802386,0.7979846013364597
Deaths,Yemen,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,42.92896314253482,64.72268781477705,28.445313053397136
Deaths,Yemen,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,48.57581797893014,70.97720953806318,32.675549968960865
Deaths,Yemen,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,45.69722812828431,64.24246789896196,32.445587726059976
Deaths,Yemen,Male,All Ages,Enteric infections,Rate,2004,87.08258941227146,147.09256601649471,24.466903639711102
Deaths,Yemen,Female,All Ages,Enteric infections,Rate,2004,64.46792193862296,139.72373668376187,22.627597937509133
Deaths,Yemen,Both,All Ages,Enteric infections,Rate,2004,75.9961715840362,134.46051811150025,27.05912871374074
Deaths,Yemen,Male,All Ages,Other infectious diseases,Rate,2004,31.339664065952373,58.485801583204214,14.801716123646642
Deaths,Yemen,Female,All Ages,Other infectious diseases,Rate,2004,33.33732776053165,60.93007880585875,17.121380176594624
Deaths,Yemen,Both,All Ages,Other infectious diseases,Rate,2004,32.31898133533996,56.78968912225231,16.64949614250308
Deaths,Yemen,Male,All Ages,Maternal and neonatal disorders,Rate,2004,130.04704264981342,188.94000415816936,83.17004901511213
Deaths,Yemen,Female,All Ages,Maternal and neonatal disorders,Rate,2004,135.1431986851857,184.23352609396545,89.48632419651372
Deaths,Yemen,Both,All Ages,Maternal and neonatal disorders,Rate,2004,132.54533784658565,178.51609875632607,91.89343217994038
Deaths,Yemen,Male,All Ages,Substance use disorders,Rate,2004,1.007725425474224,1.454623376100308,0.6543350517871245
Deaths,Yemen,Female,All Ages,Substance use disorders,Rate,2004,0.5005219603604677,0.689688668701257,0.33940617345933893
Deaths,Yemen,Both,All Ages,Substance use disorders,Rate,2004,0.7590784115514224,1.0505862415915135,0.5167279699301388
Deaths,Yemen,Male,All Ages,Diabetes and kidney diseases,Rate,2004,11.983824799458894,16.507142425414585,8.929870249602144
Deaths,Yemen,Female,All Ages,Diabetes and kidney diseases,Rate,2004,12.481027440152683,17.1831118106945,9.12737441713083
Deaths,Yemen,Both,All Ages,Diabetes and kidney diseases,Rate,2004,12.22756909622806,16.371690721676465,9.26178168766655
Deaths,Bhutan,Male,All Ages,Neoplasms,Rate,2003,45.122882476792306,54.08857832690007,35.26865194270347
Deaths,Bhutan,Female,All Ages,Neoplasms,Rate,2003,43.40863651530914,51.240849572094334,35.53927959789772
Deaths,Bhutan,Both,All Ages,Neoplasms,Rate,2003,44.31091321510648,51.46885356958482,36.91169067578973
Deaths,Bhutan,Male,All Ages,Neurological disorders,Rate,2003,9.661516149628392,18.12542708156213,5.777358099293076
Deaths,Bhutan,Female,All Ages,Neurological disorders,Rate,2003,11.035297258230809,22.79547091609891,5.77797983708521
Deaths,Bhutan,Both,All Ages,Neurological disorders,Rate,2003,10.31222092451654,20.62951048420585,5.908966553116438
Deaths,United Republic of Tanzania,Male,All Ages,Self-harm and interpersonal violence,Rate,2003,19.6876707437529,24.306995631594113,16.523138897197732
Deaths,United Republic of Tanzania,Female,All Ages,Self-harm and interpersonal violence,Rate,2003,5.356991331261898,6.781236011893003,4.20742199868716
Deaths,United Republic of Tanzania,Both,All Ages,Self-harm and interpersonal violence,Rate,2003,12.36326337553725,15.120729453554235,10.495363737035627
Deaths,Afghanistan,Male,All Ages,Transport injuries,Rate,2003,49.958218141264744,64.97072115675829,35.2910332180061
Deaths,Afghanistan,Female,All Ages,Transport injuries,Rate,2003,15.278728286976847,19.254805128943534,11.958495054805693
Deaths,Afghanistan,Both,All Ages,Transport injuries,Rate,2003,32.95093078035033,41.47857105674063,24.716591894446005
Deaths,Italy,Male,All Ages,Musculoskeletal disorders,Rate,2000,1.1645693201118923,1.5652918722367386,0.8380797772914821
Deaths,Italy,Female,All Ages,Musculoskeletal disorders,Rate,2000,3.9471326383498884,6.273175494360227,2.519735767665864
Deaths,Italy,Both,All Ages,Musculoskeletal disorders,Rate,2000,2.6005465769373246,3.8083226265166887,1.8293315989462409
Deaths,Japan,Male,All Ages,Transport injuries,Rate,2005,12.490417172418875,12.726693066694443,12.083066883462731
Deaths,Japan,Female,All Ages,Transport injuries,Rate,2005,5.282784680531732,5.554156385953838,4.762771637547747
Deaths,Japan,Both,All Ages,Transport injuries,Rate,2005,8.805394056570435,9.04255366405103,8.336774889162644
Deaths,Japan,Male,All Ages,Other infectious diseases,Rate,2005,2.1882890930916474,2.5758916347317315,1.6770008660865279
Deaths,Japan,Female,All Ages,Other infectious diseases,Rate,2005,1.5612128631766822,1.7609165045435595,1.182448794044724
Deaths,Japan,Both,All Ages,Other infectious diseases,Rate,2005,1.8676858429624648,2.0429595039884147,1.5017915309179684
Deaths,Japan,Male,All Ages,Maternal and neonatal disorders,Rate,2005,0.8186325360156683,0.9016882219608588,0.7155116010582396
Deaths,Japan,Female,All Ages,Maternal and neonatal disorders,Rate,2005,0.754180460417113,0.849375156032345,0.6617472700670257
Deaths,Japan,Both,All Ages,Maternal and neonatal disorders,Rate,2005,0.7856803303208814,0.8622835350556844,0.7098490126009313
Deaths,Japan,Male,All Ages,Substance use disorders,Rate,2005,1.362528704996344,1.3958117853434122,1.3269290774233562
Deaths,Japan,Female,All Ages,Substance use disorders,Rate,2005,0.3986639710259095,0.41223697665263204,0.37996710167782144
Deaths,Japan,Both,All Ages,Substance use disorders,Rate,2005,0.8697366780401845,0.8894496611420436,0.8458511054567103
Deaths,Japan,Male,All Ages,Diabetes and kidney diseases,Rate,2005,30.700304898296494,31.978784800955534,28.159260268765895
Deaths,Japan,Female,All Ages,Diabetes and kidney diseases,Rate,2005,30.780394043284975,34.26921367269988,24.39222958784975
Deaths,Japan,Both,All Ages,Diabetes and kidney diseases,Rate,2005,30.741251818237696,33.10155033311872,26.234972331130308
Deaths,Hungary,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2005,1.6456939362616874,1.7423610355716874,1.5489160585742119
Deaths,Hungary,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2005,0.5016309662946036,0.536487997350998,0.4668478301649312
Deaths,Hungary,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2005,1.0451058524811443,1.093276272650189,0.9976105674722877
Deaths,Hungary,Male,All Ages,Respiratory infections and tuberculosis,Rate,2005,13.300725091823239,13.862302526330918,12.607410825639473
Deaths,Hungary,Female,All Ages,Respiratory infections and tuberculosis,Rate,2005,10.101051621896097,10.76796634959235,9.244388018873416
Deaths,Hungary,Both,All Ages,Respiratory infections and tuberculosis,Rate,2005,11.621022305811124,12.167149998698566,10.870961904629155
Deaths,Hungary,Male,All Ages,Enteric infections,Rate,2005,0.4381376748716025,0.49715406174353277,0.3879038570936011
Deaths,Hungary,Female,All Ages,Enteric infections,Rate,2005,0.4889128054070291,0.5577433222598026,0.42721402418511284
Deaths,Hungary,Both,All Ages,Enteric infections,Rate,2005,0.4647926223286082,0.5195203296227375,0.4153603045050719
Deaths,Hungary,Male,All Ages,Other infectious diseases,Rate,2005,1.7655630939294642,1.9374006767585792,1.5644647974514003
Deaths,Hungary,Female,All Ages,Other infectious diseases,Rate,2005,1.43695696918414,1.5652566994919748,1.260179082837161
Deaths,Hungary,Both,All Ages,Other infectious diseases,Rate,2005,1.5930577966161277,1.69763258062214,1.4429102565777534
Deaths,Hungary,Male,All Ages,Maternal and neonatal disorders,Rate,2005,3.9883881196588153,4.554551590764889,2.9861448125644654
Deaths,Hungary,Female,All Ages,Maternal and neonatal disorders,Rate,2005,2.86097176510894,3.193494124002809,2.1350786067271046
Deaths,Hungary,Both,All Ages,Maternal and neonatal disorders,Rate,2005,3.3965388545598554,3.790340778880245,2.6404330941229306
Deaths,Bhutan,Male,All Ages,Self-harm and interpersonal violence,Rate,2003,9.217044101861141,13.137945879049978,6.716470690935099
Deaths,Bhutan,Female,All Ages,Self-harm and interpersonal violence,Rate,2003,4.067222736996002,5.171292062423453,3.154958322149479
Deaths,Bhutan,Both,All Ages,Self-harm and interpersonal violence,Rate,2003,6.7777811574551725,9.259241092510523,5.156579666910662
Deaths,Somalia,Male,All Ages,Neoplasms,Rate,2004,37.89964852033217,49.987761344326074,26.039387119202797
Deaths,Somalia,Female,All Ages,Neoplasms,Rate,2004,44.856933723652055,63.06108814372816,30.179490084467204
Deaths,Somalia,Both,All Ages,Neoplasms,Rate,2004,41.279376427079285,54.47635503826688,29.591888378690243
Deaths,Ireland,Male,All Ages,Self-harm and interpersonal violence,Rate,2000,24.27311399102635,25.204984530132315,23.356916663498566
Deaths,Ireland,Female,All Ages,Self-harm and interpersonal violence,Rate,2000,5.901603881941195,6.251512913484513,5.543256736541524
Deaths,Ireland,Both,All Ages,Self-harm and interpersonal violence,Rate,2000,15.034052108766861,15.550099248258075,14.510478003042603
Deaths,Netherlands,Male,All Ages,Digestive diseases,Rate,2004,32.85407550007241,34.432304459976336,31.01987621583701
Deaths,Netherlands,Female,All Ages,Digestive diseases,Rate,2004,44.208839922190506,47.76645295006766,38.570680389200696
Deaths,Netherlands,Both,All Ages,Digestive diseases,Rate,2004,38.59313890933577,40.94182491311837,34.928668085071855
Deaths,Greenland,Male,All Ages,Cardiovascular diseases,Rate,2000,199.48295622138176,227.0893632161392,181.75983945880606
Deaths,Greenland,Female,All Ages,Cardiovascular diseases,Rate,2000,214.2958349491202,238.9409321429324,190.74543961780185
Deaths,Greenland,Both,All Ages,Cardiovascular diseases,Rate,2000,206.37299600561894,228.03367592197824,189.56062007343888
Deaths,Portugal,Male,All Ages,Other non-communicable diseases,Rate,2004,10.55651776329427,11.575163501663408,8.301107331159642
Deaths,Portugal,Female,All Ages,Other non-communicable diseases,Rate,2004,12.658001253051612,13.636858398354413,10.546978945079688
Deaths,Portugal,Both,All Ages,Other non-communicable diseases,Rate,2004,11.643639069512064,12.478406056545639,9.9392979738201
Deaths,Portugal,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,15.54630219791994,16.10300717044077,15.030315219078489
Deaths,Portugal,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,3.5265146009143113,3.660091734215231,3.3859366450211406
Deaths,Portugal,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,9.328329391278357,9.613271105158393,9.072514578158376
Deaths,Portugal,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,56.665845611191216,60.084937692535156,53.053635534100096
Deaths,Portugal,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,45.29064258317955,48.96370007768409,39.885523978414305
Deaths,Portugal,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,50.78132373196732,54.07089391767833,46.47912396431139
Deaths,Portugal,Male,All Ages,Enteric infections,Rate,2004,0.4455176340556544,0.5059077079342049,0.39049984240204966
Deaths,Portugal,Female,All Ages,Enteric infections,Rate,2004,0.6143868980100692,0.7113619354744923,0.5254499785538335
Deaths,Portugal,Both,All Ages,Enteric infections,Rate,2004,0.5328756245918358,0.6044767513330275,0.46918201471190274
Deaths,Grenada,Male,All Ages,Unintentional injuries,Rate,2004,62.92194298058965,66.43711961351153,59.70734835214865
Deaths,Grenada,Female,All Ages,Unintentional injuries,Rate,2004,24.889034760699033,26.618889919045902,23.246873477953578
Deaths,Grenada,Both,All Ages,Unintentional injuries,Rate,2004,43.727876020916476,46.201567357965544,41.48699638201748
Deaths,Greece,Male,All Ages,Unintentional injuries,Rate,2000,19.968648187706986,20.72650200168721,19.24792234230679
Deaths,Greece,Female,All Ages,Unintentional injuries,Rate,2000,9.094279466345172,10.220535430285127,8.415689671566243
Deaths,Greece,Both,All Ages,Unintentional injuries,Rate,2000,14.490604382980385,15.229274686301935,13.85226959531463
Deaths,Bolivia (Plurinational State of),Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2001,13.985125288412732,36.79863947424327,5.0836224065183675
Deaths,Bolivia (Plurinational State of),Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2001,8.41378378568959,20.797036845315297,3.1501399248804423
Deaths,Bolivia (Plurinational State of),Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2001,11.188863081625211,28.761315665901876,4.169279222285244
Deaths,Bolivia (Plurinational State of),Male,All Ages,Respiratory infections and tuberculosis,Rate,2001,124.96250222184698,149.09452558413838,105.5804198960919
Deaths,Bolivia (Plurinational State of),Female,All Ages,Respiratory infections and tuberculosis,Rate,2001,113.73374399718868,136.75814427782407,93.39098764907797
Deaths,Bolivia (Plurinational State of),Both,All Ages,Respiratory infections and tuberculosis,Rate,2001,119.32677656449519,138.72592992396122,102.33485200440448
Deaths,Bolivia (Plurinational State of),Male,All Ages,Enteric infections,Rate,2001,16.112619674163223,33.3603765730691,7.406360017796811
Deaths,Bolivia (Plurinational State of),Female,All Ages,Enteric infections,Rate,2001,21.736234542715966,37.523224500312516,9.984002033264419
Deaths,Bolivia (Plurinational State of),Both,All Ages,Enteric infections,Rate,2001,18.93511793867931,31.30692874407139,10.465956989076421
Deaths,Bolivia (Plurinational State of),Male,All Ages,Other infectious diseases,Rate,2001,12.810165368393447,23.49588962909036,7.3274164788262075
Deaths,Bolivia (Plurinational State of),Female,All Ages,Other infectious diseases,Rate,2001,12.920736475379647,25.783209212301575,6.742160020092568
Deaths,Bolivia (Plurinational State of),Both,All Ages,Other infectious diseases,Rate,2001,12.865661124214034,24.226088251566665,7.14748030271444
Deaths,Bolivia (Plurinational State of),Male,All Ages,Maternal and neonatal disorders,Rate,2001,71.4179787872209,83.75508034343716,60.61552784332427
Deaths,Bolivia (Plurinational State of),Female,All Ages,Maternal and neonatal disorders,Rate,2001,70.45424440499838,82.50923862268566,58.95028059453192
Deaths,Bolivia (Plurinational State of),Both,All Ages,Maternal and neonatal disorders,Rate,2001,70.93427947906095,81.50237826157777,61.47655292275844
Deaths,Ecuador,Male,All Ages,Nutritional deficiencies,Rate,2001,9.829851665321089,11.3770325250236,8.449395784715263
Deaths,Ecuador,Female,All Ages,Nutritional deficiencies,Rate,2001,8.575476173822725,9.662391664367282,7.5640238989863775
Deaths,Ecuador,Both,All Ages,Nutritional deficiencies,Rate,2001,9.197817692138793,10.330675007560673,8.107968766765678
Deaths,Israel,Male,All Ages,Unintentional injuries,Rate,2000,13.290841522297585,13.925517946391638,12.580561911339002
Deaths,Israel,Female,All Ages,Unintentional injuries,Rate,2000,11.46032502789629,13.835273518392556,10.182915754734037
Deaths,Israel,Both,All Ages,Unintentional injuries,Rate,2000,12.365174328320112,13.722368897229654,11.413640835210385
Deaths,South Sudan,Male,All Ages,Neoplasms,Rate,2000,48.24155377976245,61.05274912185063,36.49260333365049
Deaths,South Sudan,Female,All Ages,Neoplasms,Rate,2000,36.1415148216131,48.429418907644,26.021663755516194
Deaths,South Sudan,Both,All Ages,Neoplasms,Rate,2000,42.447962355655726,53.7709518247122,32.54602607296937
Deaths,Poland,Male,All Ages,Skin and subcutaneous diseases,Rate,2005,0.23925097349584906,0.679697877405976,0.15347480723388085
Deaths,Poland,Female,All Ages,Skin and subcutaneous diseases,Rate,2005,0.24836812506968536,0.7631216450766706,0.16836287332102748
Deaths,Poland,Both,All Ages,Skin and subcutaneous diseases,Rate,2005,0.24395571742797573,0.6222339084591424,0.16345326267599788
Deaths,Poland,Male,All Ages,Enteric infections,Rate,2005,0.14790050447218497,0.1638065487682704,0.13812606738505018
Deaths,Poland,Female,All Ages,Enteric infections,Rate,2005,0.18677518553739167,0.20302568149732714,0.16734730223211494
Deaths,Poland,Both,All Ages,Enteric infections,Rate,2005,0.1679610922965399,0.18232079676004623,0.1535159726960242
Deaths,Poland,Male,All Ages,Other infectious diseases,Rate,2005,1.4079020592444402,1.7081489745637584,1.2975487195940067
Deaths,Poland,Female,All Ages,Other infectious diseases,Rate,2005,0.8735126522476354,1.1166064876300703,0.7865392607845103
Deaths,Poland,Both,All Ages,Other infectious diseases,Rate,2005,1.1321399092352158,1.3548489621836426,1.040968899809245
Deaths,Poland,Male,All Ages,Maternal and neonatal disorders,Rate,2005,3.5704132983535386,3.931194103227069,3.2617766854906773
Deaths,Poland,Female,All Ages,Maternal and neonatal disorders,Rate,2005,2.533958649512557,2.865357349674532,2.237964111647965
Deaths,Poland,Both,All Ages,Maternal and neonatal disorders,Rate,2005,3.0355693089157807,3.3162836391007233,2.807696719946411
Deaths,Ecuador,Male,All Ages,Digestive diseases,Rate,2001,39.90022474077579,44.39502958329236,36.03087219777627
Deaths,Ecuador,Female,All Ages,Digestive diseases,Rate,2001,22.213010298638952,24.425776817472972,20.0927094332714
Deaths,Ecuador,Both,All Ages,Digestive diseases,Rate,2001,30.98828370385583,33.792647966907744,28.57457156344648
Deaths,United States Virgin Islands,Male,All Ages,Skin and subcutaneous diseases,Rate,2005,5.486603637289998,6.819632695323168,4.056613100894016
Deaths,United States Virgin Islands,Female,All Ages,Skin and subcutaneous diseases,Rate,2005,5.416109516693835,6.476603921268083,4.145683352442205
Deaths,United States Virgin Islands,Both,All Ages,Skin and subcutaneous diseases,Rate,2005,5.449865741774049,6.3013696736633396,4.461713455997247
Deaths,United States Virgin Islands,Male,All Ages,Transport injuries,Rate,2005,28.630686492024818,34.601874316428464,23.929878995543852
Deaths,United States Virgin Islands,Female,All Ages,Transport injuries,Rate,2005,7.384754864169036,8.54351346657072,6.398694664837982
Deaths,United States Virgin Islands,Both,All Ages,Transport injuries,Rate,2005,17.558404013964072,20.478181640499198,15.081640261822033
Deaths,Jordan,Male,All Ages,Musculoskeletal disorders,Rate,2004,0.26563545531616667,0.3209429358186481,0.2184707196742181
Deaths,Jordan,Female,All Ages,Musculoskeletal disorders,Rate,2004,1.3235697451417117,1.701364044999855,0.6186786172283897
Deaths,Jordan,Both,All Ages,Musculoskeletal disorders,Rate,2004,0.7785132745042691,0.9679307876011747,0.44045322770259177
Deaths,Jordan,Male,All Ages,Other non-communicable diseases,Rate,2004,24.21230620411292,29.785209694617713,19.403790883508087
Deaths,Jordan,Female,All Ages,Other non-communicable diseases,Rate,2004,24.32367657948996,29.557274701325248,19.65918571500454
Deaths,Jordan,Both,All Ages,Other non-communicable diseases,Rate,2004,24.26629764365209,29.275045329979037,19.938435383759987
Deaths,Bangladesh,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2003,3.4644145393451864,7.325251651181225,1.2153310927717884
Deaths,Bangladesh,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2003,3.072722361009958,6.597183104560674,1.0658501687570374
Deaths,Bangladesh,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2003,3.2734191659603473,6.962133803632114,1.161656079352889
Deaths,Bangladesh,Male,All Ages,Respiratory infections and tuberculosis,Rate,2003,104.95782532866818,116.41529924662207,95.02471693165568
Deaths,Bangladesh,Female,All Ages,Respiratory infections and tuberculosis,Rate,2003,77.14856792202646,89.88661599902433,64.86566231582512
Deaths,Bangladesh,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,91.3975864581564,100.65807533042263,82.78698440667469
Deaths,Bangladesh,Male,All Ages,Enteric infections,Rate,2003,38.740582509770775,70.16821725210416,27.02164805956161
Deaths,Bangladesh,Female,All Ages,Enteric infections,Rate,2003,48.196035354058324,77.06743660917597,29.671585129975135
Deaths,Bangladesh,Both,All Ages,Enteric infections,Rate,2003,43.35121260760195,64.57566512517273,30.07859896241044
Deaths,Bangladesh,Male,All Ages,Other infectious diseases,Rate,2003,19.863494469323463,31.817386236672224,13.459200822074827
Deaths,Bangladesh,Female,All Ages,Other infectious diseases,Rate,2003,21.58222357203089,35.01811229620232,14.211794279078786
Deaths,Bangladesh,Both,All Ages,Other infectious diseases,Rate,2003,20.701574280143834,33.33451024946104,14.00736507262732
Deaths,Australia,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2005,0.9877508476685251,1.022511295704981,0.9549392478289981
Deaths,Australia,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2005,0.27584436411892654,0.2912821000901967,0.2607104548874933
Deaths,Australia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2005,0.6276883687427831,0.64686950744048,0.6104438865865626
Deaths,Paraguay,Male,All Ages,Unintentional injuries,Rate,2001,20.63083702677175,23.076399170665784,17.557648795548193
Deaths,Paraguay,Female,All Ages,Unintentional injuries,Rate,2001,9.165094177177478,10.327647231204041,7.9488915400791065
Deaths,Paraguay,Both,All Ages,Unintentional injuries,Rate,2001,14.951155941156044,16.437869240173352,12.969551710685003
Deaths,Ecuador,Male,All Ages,Self-harm and interpersonal violence,Rate,2001,45.82868980609352,50.939655093301745,40.27217679526643
Deaths,Ecuador,Female,All Ages,Self-harm and interpersonal violence,Rate,2001,8.118607200832033,9.040960473327912,7.310655869100782
Deaths,Ecuador,Both,All Ages,Self-harm and interpersonal violence,Rate,2001,26.827957170951187,29.40833438611827,24.061950135643645
Deaths,Angola,Male,All Ages,Neglected tropical diseases and malaria,Rate,2001,116.04258649900838,214.90057805231473,52.973306944035514
Deaths,Angola,Female,All Ages,Neglected tropical diseases and malaria,Rate,2001,103.87636696344497,185.17763679985424,47.57961261115792
Deaths,Angola,Both,All Ages,Neglected tropical diseases and malaria,Rate,2001,109.863609182644,196.95896501050075,52.88714870606326
Deaths,Poland,Male,All Ages,Substance use disorders,Rate,2005,19.77499859051169,20.331138343034155,19.314025038982557
Deaths,Poland,Female,All Ages,Substance use disorders,Rate,2005,2.3935646223977494,2.501798930905682,2.3088259169333853
Deaths,Poland,Both,All Ages,Substance use disorders,Rate,2005,10.805618699118858,11.088474731804887,10.574937090976164
Deaths,Poland,Male,All Ages,Diabetes and kidney diseases,Rate,2005,26.679652758562895,27.41563216365946,25.708460391633434
Deaths,Poland,Female,All Ages,Diabetes and kidney diseases,Rate,2005,29.673517909419765,31.012568133577098,27.378571993927554
Deaths,Poland,Both,All Ages,Diabetes and kidney diseases,Rate,2005,28.224583627379573,29.16862225903563,26.585751829799875
Deaths,Cook Islands,Male,All Ages,Chronic respiratory diseases,Rate,2000,40.27526113679664,46.71741367721013,33.90491540654333
Deaths,Cook Islands,Female,All Ages,Chronic respiratory diseases,Rate,2000,35.37967639736373,42.325089276250594,27.817387523931185
Deaths,Cook Islands,Both,All Ages,Chronic respiratory diseases,Rate,2000,37.90838764991628,42.972903638742224,32.48765355580311
Deaths,Cook Islands,Male,All Ages,Digestive diseases,Rate,2000,34.079739658772,39.76990573959101,29.244970743905494
Deaths,Cook Islands,Female,All Ages,Digestive diseases,Rate,2000,7.838946562554089,9.249779442751988,6.657220314424079
Deaths,Cook Islands,Both,All Ages,Digestive diseases,Rate,2000,21.393075907682388,24.697752943115418,18.702432381957482
Deaths,Montenegro,Male,All Ages,Digestive diseases,Rate,2005,28.3906777696577,30.838949238477397,26.027234919815587
Deaths,Montenegro,Female,All Ages,Digestive diseases,Rate,2005,18.646839020393298,20.33627652238853,17.003103421546445
Deaths,Montenegro,Both,All Ages,Digestive diseases,Rate,2005,23.455898736067006,25.018052483998442,21.940552662810568
Deaths,Peru,Male,All Ages,Unintentional injuries,Rate,2001,42.40261763793767,47.84606640765212,36.93501214796383
Deaths,Peru,Female,All Ages,Unintentional injuries,Rate,2001,21.90835505023272,24.639111717799207,19.395361968163183
Deaths,Peru,Both,All Ages,Unintentional injuries,Rate,2001,32.139921635753375,35.646441130842675,28.655271567975497
Deaths,United States Virgin Islands,Male,All Ages,Chronic respiratory diseases,Rate,2005,19.86806966928473,23.10367968600763,16.68127962736027
Deaths,United States Virgin Islands,Female,All Ages,Chronic respiratory diseases,Rate,2005,15.84854278114665,18.379443390683125,12.721030576759798
Deaths,United States Virgin Islands,Both,All Ages,Chronic respiratory diseases,Rate,2005,17.773299813427982,20.179811353851836,15.497757286837007
Deaths,Sweden,Male,All Ages,Transport injuries,Rate,2004,10.516643365199958,10.911937742751823,10.091196993493499
Deaths,Sweden,Female,All Ages,Transport injuries,Rate,2004,3.7105118974183813,3.9109428598277582,3.49582469062915
Deaths,Sweden,Both,All Ages,Transport injuries,Rate,2004,7.082462992384144,7.317008117400778,6.815130417845924
Deaths,Chile,Male,All Ages,Skin and subcutaneous diseases,Rate,2000,1.5962925447386511,2.466137619234922,0.575962257689385
Deaths,Chile,Female,All Ages,Skin and subcutaneous diseases,Rate,2000,2.350251028622204,3.175248812796039,1.135226780515199
Deaths,Chile,Both,All Ages,Skin and subcutaneous diseases,Rate,2000,1.97802407602414,2.561019158547937,1.0597887525047436
Deaths,Chile,Male,All Ages,Transport injuries,Rate,2000,28.20102445248559,29.18188497006181,27.339441367669608
Deaths,Chile,Female,All Ages,Transport injuries,Rate,2000,6.6413182374323725,6.937817368066818,6.346200175698852
Deaths,Chile,Both,All Ages,Transport injuries,Rate,2000,17.285277971133322,17.805871871745822,16.82986254198344
Deaths,Chile,Male,All Ages,Unintentional injuries,Rate,2000,26.13122838573161,26.835222386643242,25.41714152674995
Deaths,Chile,Female,All Ages,Unintentional injuries,Rate,2000,9.461487547897946,10.241613896738906,8.724842428732838
Deaths,Chile,Both,All Ages,Unintentional injuries,Rate,2000,17.691286622119414,18.28771544454646,17.07499846692028
Deaths,Afghanistan,Male,All Ages,Neglected tropical diseases and malaria,Rate,2005,2.908160790647903,5.874925498405841,1.1424618972364593
Deaths,Afghanistan,Female,All Ages,Neglected tropical diseases and malaria,Rate,2005,3.0309585609208716,6.031218167868193,1.2134842515768747
Deaths,Afghanistan,Both,All Ages,Neglected tropical diseases and malaria,Rate,2005,2.9682375138637913,5.903380595998283,1.1860724586237812
Deaths,Afghanistan,Male,All Ages,Chronic respiratory diseases,Rate,2005,29.335586099906195,35.48796608463435,23.20881822947883
Deaths,Afghanistan,Female,All Ages,Chronic respiratory diseases,Rate,2005,31.45389659310474,40.40448954767853,23.720421349041846
Deaths,Afghanistan,Both,All Ages,Chronic respiratory diseases,Rate,2005,30.371933526266744,37.21850464303447,24.3443464245237
Deaths,Montenegro,Male,All Ages,Neglected tropical diseases and malaria,Rate,2005,0.35289786586506583,1.6605828560327873,0.12147449685818273
Deaths,Montenegro,Female,All Ages,Neglected tropical diseases and malaria,Rate,2005,0.09242619203533295,0.7096445752719703,0.007925369932247402
Deaths,Montenegro,Both,All Ages,Neglected tropical diseases and malaria,Rate,2005,0.220981668570004,1.1788435022512496,0.07054846844597486
Deaths,Afghanistan,Male,All Ages,Transport injuries,Rate,2005,49.565650670022066,64.70111176645005,35.772093432426
Deaths,Afghanistan,Female,All Ages,Transport injuries,Rate,2005,14.816745492935858,18.625885327247833,11.789192424032484
Deaths,Afghanistan,Both,All Ages,Transport injuries,Rate,2005,32.56533907040241,41.06926831009795,24.899466081278913
Deaths,Afghanistan,Male,All Ages,Unintentional injuries,Rate,2005,57.64600373634446,73.20140357419955,45.7923896212544
Deaths,Afghanistan,Female,All Ages,Unintentional injuries,Rate,2005,33.09364071448112,40.28136257641361,25.576544241931582
Deaths,Afghanistan,Both,All Ages,Unintentional injuries,Rate,2005,45.6341771837804,55.82771281284068,37.051341259004374
Deaths,Portugal,Male,All Ages,Musculoskeletal disorders,Rate,2004,0.7920487496986982,1.5942925187258812,0.6305897282845192
Deaths,Portugal,Female,All Ages,Musculoskeletal disorders,Rate,2004,2.501780034343066,5.292371030735963,1.8687303796155004
